index,shop,userid,userinfo,rating,date,photos,username,language,text
1,dulcet-and-studio-singapore,joFAJDSxQpFd_uBbUi-grA,"{'link': '/user_details?userid=joFAJDSxQpFd_uBbUi-grA', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/jor4gLHo8zkRlOAYzDIoPw/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/jor4gLHo8zkRlOAYzDIoPw/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/jor4gLHo8zkRlOAYzDIoPw/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/jor4gLHo8zkRlOAYzDIoPw/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/jor4gLHo8zkRlOAYzDIoPw/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/jor4gLHo8zkRlOAYzDIoPw/180s.jpg 3.00x', 'markupDisplayName': 'Michelle T.', 'displayLocation': 'San Jose, CA', 'altText': 'Michelle T.', 'userUrl': '/user_details?userid=joFAJDSxQpFd_uBbUi-grA', 'partnerAlias': None, 'friendCount': 929, 'photoCount': 1760, 'reviewCount': 625, 'eliteYear': 2022}",3,10/7/2018,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/LedlgyGfpbWtKAqb4m9hQQ/300s.jpg', 'link': '/biz_photos/dulcet-and-studio-singapore?reviewid=tjmdOEgjco5zYp5auPcmUw&amp;select=LedlgyGfpbWtKAqb4m9hQQ', 'altText': 'Photo of Dulcet &amp; Studio - Singapore, Singapore', 'width': 300, 'height': 300, 'caption': None}]",Michelle T.,en,We stopped by here to try some cakes! We noticed that there was a deal of $12 for three slices of cake. The cakes ended up being Okay - I probably wouldn&amp;#39;t pay more than $4 for a slice. I think even that is pretty pricey for the kind of cake they have. I only liked the signature fruit cake.<br&gt;The other cakes were a bit dry and not sweet enough (maybe I&amp;#39;m used to eating overly sweet American cakes).
2,dulcet-and-studio-singapore,H8mXfh5XgGCqmMLwVH7k5A,"{'link': '/user_details?userid=H8mXfh5XgGCqmMLwVH7k5A', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/180s.jpg 3.00x', 'markupDisplayName': 'Melissa Y.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Melissa Y.', 'userUrl': '/user_details?userid=H8mXfh5XgGCqmMLwVH7k5A', 'partnerAlias': None, 'friendCount': 558, 'photoCount': 6125, 'reviewCount': 521, 'eliteYear': 2022}",3,4/5/2015,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/TJkzXz-mbehbWlLlNsu8_g/180s.jpg', 'link': '/biz_photos/dulcet-and-studio-singapore?reviewid=ZF3OnKgLxjJSy8iKCPINrg&amp;select=TJkzXz-mbehbWlLlNsu8_g', 'altText': 'Photo of Dulcet &amp; Studio - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': ''}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/DiWySXX0RI3JRj53Q39ZPw/180s.jpg', 'link': '/biz_photos/dulcet-and-studio-singapore?reviewid=ZF3OnKgLxjJSy8iKCPINrg&amp;select=DiWySXX0RI3JRj53Q39ZPw', 'altText': 'Photo of Dulcet &amp; Studio - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': ''}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/dO_IzoWhyBWIAd4ug3dUzA/180s.jpg', 'link': '/biz_photos/dulcet-and-studio-singapore?reviewid=ZF3OnKgLxjJSy8iKCPINrg&amp;select=dO_IzoWhyBWIAd4ug3dUzA', 'altText': 'Photo of Dulcet &amp; Studio - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': ''}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/UhuFHstmcszTwbiHJVFogg/180s.jpg', 'link': '/biz_photos/dulcet-and-studio-singapore?reviewid=ZF3OnKgLxjJSy8iKCPINrg&amp;select=UhuFHstmcszTwbiHJVFogg', 'altText': 'Photo of Dulcet &amp; Studio - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': ''}]",Melissa Y.,en,"Greeting you at the entrance of the cafe are the two cake displays filled with tall chiffon cakes.<br&gt;<br&gt;They disappear quickly but they are also replenished pretty quickly. Their best sellers are the matcha chiffon cake and the matcha roll.<br&gt;It is a NETT priced cafe, but it is also self service. So whilst you order and pay for your food at the cashier, get a friend to head inside the long cafe, to find seats.<br&gt;<br&gt;1. Matcha Chiffon Cake $7<br&gt;I&amp;#39;ll be honest, for a chiffon cake, $7 is really pricey. The chiffon cake itself is very light, however the butter cream all over the cake, tasted very cheesey. The cheesey taste was unexpected and I am not sure if everyone would like it. It was more like a cheesecake + matcha chiffon cake. <br&gt;<br&gt;2. Chocolate Chiffon Cake $7<br&gt;The chocolate chiffon cake was more enjoyable than the Matcha Chiffon Cake, the chocolate cream was so delightable, I devoured it in no time.<br&gt;<br&gt;Would I come back here for more of these $7 chiffon cakes? No, why? Because they&amp;#39;re $7! But it was an interesting experience. I may come back to try the matcha roll though."
3,dulcet-and-studio-singapore,EYEvKYninX6eJvPL1yDMQw,"{'link': '/user_details?userid=EYEvKYninX6eJvPL1yDMQw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/3GckC-Llneh8O1qhHse51w/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/3GckC-Llneh8O1qhHse51w/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/3GckC-Llneh8O1qhHse51w/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/3GckC-Llneh8O1qhHse51w/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/3GckC-Llneh8O1qhHse51w/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/3GckC-Llneh8O1qhHse51w/180s.jpg 3.00x', 'markupDisplayName': 'Josh T.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Josh T.', 'userUrl': '/user_details?userid=EYEvKYninX6eJvPL1yDMQw', 'partnerAlias': None, 'friendCount': 100, 'photoCount': 226, 'reviewCount': 243, 'eliteYear': None}",3,9/30/2013,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/lqvOIm2z7r_qc3tcQKavGg/300s.jpg', 'link': '/biz_photos/dulcet-and-studio-singapore?reviewid=Ep4dmymw76x72dSF-3KZbw&amp;select=lqvOIm2z7r_qc3tcQKavGg', 'altText': 'Photo of Dulcet &amp; Studio - Singapore, Singapore', 'width': 300, 'height': 300, 'caption': None}]",Josh T.,en,"I don&amp;#39;t recommend the coffee.<br&gt;I have no opinion on the food, but it doesn&amp;#39;t look particularly amazing.<br&gt;<br&gt;In short? Order anything with cream.<br&gt;Those cream puffs are like little pockets of magic, stuffed to the brim with tasty, light, fluffy dreams. Don&amp;#39;t bite into one because you&amp;#39;ll find yourself a little messy. Instead, be deliberate, calm, patient.<br&gt;<br&gt;Break open the puff, separate it. Don&amp;#39;t spill the filling. Put down one half, and then slowly bite into the other. Savour the texture of the puff, then let yourself be carried along by the silky lusciousness of that cream filling. Taste it. Luxuriate. Swallow.<br&gt;<br&gt;Repeat. Blush because you realise you&amp;#39;re making embarrassing noises while you wallow in this little morsel of sin. Continue eating anyway.<br&gt;<br&gt;When you&amp;#39;re done licking your lips, and your fingers, and wishing you&amp;#39;d bought one more...<br&gt;<br&gt;BUY ONE MORE. And do it all over again.<br&gt;<br&gt;Side note: the strawberry shortcake and blueberry cheese tart are both also delicious. I like the blueberry more than the shortcake, I find that Canele&amp;#39;s shortcake is still better, but man.<br&gt;<br&gt;Have I mentioned the cream puff?"
4,dulcet-and-studio-singapore,pDk2mjq7RTpIc6AWIvrbfw,"{'link': '/user_details?userid=pDk2mjq7RTpIc6AWIvrbfw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/x9g-xWhKoZUphLVKLFUVOg/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/x9g-xWhKoZUphLVKLFUVOg/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/x9g-xWhKoZUphLVKLFUVOg/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/x9g-xWhKoZUphLVKLFUVOg/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/x9g-xWhKoZUphLVKLFUVOg/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/x9g-xWhKoZUphLVKLFUVOg/180s.jpg 3.00x', 'markupDisplayName': 'Fang Wei G.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Fang Wei G.', 'userUrl': '/user_details?userid=pDk2mjq7RTpIc6AWIvrbfw', 'partnerAlias': None, 'friendCount': 71, 'photoCount': 208, 'reviewCount': 208, 'eliteYear': None}",4,4/8/2017,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/BZokCqGIgzOug0SjGRyxhA/300s.jpg', 'link': '/biz_photos/dulcet-and-studio-singapore?reviewid=nUTKbfv-UnIOwG5AAjhIsQ&amp;select=BZokCqGIgzOug0SjGRyxhA', 'altText': 'Photo of Dulcet &amp; Studio - Singapore, Singapore. Cakes for sharing', 'width': 300, 'height': 300, 'caption': 'Cakes for sharing'}]",Fang Wei G.,en,"Best matcha Swiss roll I have ever eaten! The density of the roll is just nice and the richness of the cream is heavenly. The best part is that the roll is much cheaper than the other items, albeit the overall prices are not cheap. The cheese cake and matcha cake are also great. The cream and strawberries are fresh. I don&amp;#39;t think you can go wrong with any of the desserts here. :)"
5,dulcet-and-studio-singapore,L5qnan1MZhuF8LetcU-Ziw,"{'link': '/user_details?userid=L5qnan1MZhuF8LetcU-Ziw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/46gyKGzTxvZuuvKvqp2E8g/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/46gyKGzTxvZuuvKvqp2E8g/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/46gyKGzTxvZuuvKvqp2E8g/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/46gyKGzTxvZuuvKvqp2E8g/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/46gyKGzTxvZuuvKvqp2E8g/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/46gyKGzTxvZuuvKvqp2E8g/180s.jpg 3.00x', 'markupDisplayName': 'Shu Ling T.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Shu Ling T.', 'userUrl': '/user_details?userid=L5qnan1MZhuF8LetcU-Ziw', 'partnerAlias': None, 'friendCount': 7, 'photoCount': 347, 'reviewCount': 330, 'eliteYear': None}",3,9/5/2013,[],Shu Ling T.,en,"Been here two times already! Both visits for desserts :)<br&gt;I really love the pudding here. My favourite ones are the milk pudding (which comes with caramel sauce) and coffee pudding (comes with creamer). Not something you can easily find, and it&amp;#39;s really smooth and wobbly. I was a little disappointed with the cake though. Tried the special called &amp;#39;Rose Chiffon&amp;#39;, the colour was nice, had a cream cheese frosting, but it tasted a tad too normal. And of course, the slice of chiffon cake cost a tad too much. <br&gt;<br&gt;Anyway my friend ate a main course on the second visit and said it was bad. The pork was too dry! I guess I&amp;#39;ll still stick to my desserts."
6,dulcet-and-studio-singapore,w2_cG-OaLZq3OB4R4k_qZg,"{'link': '/user_details?userid=w2_cG-OaLZq3OB4R4k_qZg', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/2_ZlCUEHTWEd1jX2PoVn7w/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/2_ZlCUEHTWEd1jX2PoVn7w/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/2_ZlCUEHTWEd1jX2PoVn7w/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/2_ZlCUEHTWEd1jX2PoVn7w/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/2_ZlCUEHTWEd1jX2PoVn7w/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/2_ZlCUEHTWEd1jX2PoVn7w/180s.jpg 3.00x', 'markupDisplayName': 'Joanne C.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Joanne C.', 'userUrl': '/user_details?userid=w2_cG-OaLZq3OB4R4k_qZg', 'partnerAlias': None, 'friendCount': 61, 'photoCount': 202, 'reviewCount': 208, 'eliteYear': None}",4,8/28/2012,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/92MU6C5zv-TBD5GFeeEdoQ/180s.jpg', 'link': '/biz_photos/dulcet-and-studio-singapore?reviewid=Dz_iS_dKhcIJ-c203IoLGQ&amp;select=92MU6C5zv-TBD5GFeeEdoQ', 'altText': 'Photo of Dulcet &amp; Studio - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/B7o6NTT8xEG3im9-yvLRTg/180s.jpg', 'link': '/biz_photos/dulcet-and-studio-singapore?reviewid=Dz_iS_dKhcIJ-c203IoLGQ&amp;select=B7o6NTT8xEG3im9-yvLRTg', 'altText': 'Photo of Dulcet &amp; Studio - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/XnI39JsJsjOb5JOzgq-Zyg/180s.jpg', 'link': '/biz_photos/dulcet-and-studio-singapore?reviewid=Dz_iS_dKhcIJ-c203IoLGQ&amp;select=XnI39JsJsjOb5JOzgq-Zyg', 'altText': 'Photo of Dulcet &amp; Studio - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}]",Joanne C.,en,"This is a relatively new set up lifestyle cafe by the folks @ Tampopo.  <br&gt;<br&gt;Most of the hot favorite desserts like creme puff, different flavored milk pudding and cheesecakes @ the Tampopo restaurants can be found here.  They don&amp;#39;t sell just desserts here, they do sell western/japanese food for lunch and dinner. The other of my all time favorite is their handmade warabi mochi. It is done just nice with the right amount of sweetness. It is soft yet chewy.<br&gt;<br&gt;We loved the milk pudding so much that we often have it takeaway and slowly enjoy it at home."
7,dulcet-and-studio-singapore,vDCCEp_bOJ6kcyxZOfkedQ,"{'link': '/user_details?userid=vDCCEp_bOJ6kcyxZOfkedQ', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/9XDPlmL3xR0_R4v8Fd9e3Q/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/9XDPlmL3xR0_R4v8Fd9e3Q/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/9XDPlmL3xR0_R4v8Fd9e3Q/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/9XDPlmL3xR0_R4v8Fd9e3Q/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/9XDPlmL3xR0_R4v8Fd9e3Q/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/9XDPlmL3xR0_R4v8Fd9e3Q/180s.jpg 3.00x', 'markupDisplayName': 'Marcus L.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Marcus L.', 'userUrl': '/user_details?userid=vDCCEp_bOJ6kcyxZOfkedQ', 'partnerAlias': None, 'friendCount': 532, 'photoCount': 759, 'reviewCount': 361, 'eliteYear': None}",3,12/9/2012,[],Marcus L.,en,"Those cream puffs? More like cream bombs! Every bite squishes cream right out, and thank goodness it&amp;#39;s bloody delicious cream, otherwise I&amp;#39;d be a right idiot licking my fingers with every bite.<br&gt;<br&gt;I&amp;#39;m also a fan of the fruit roll, which is really a cake roll with fruit in it, but I&amp;#39;m not complaining. Soft, pillowy sponge, with fruit and cream in between - if I wasn&amp;#39;t watching my waistline (goodbye metabolism, le sigh), they&amp;#39;d be a once-a-week staple. Thankfully my wallet is in agreement with the waistline, so I don&amp;#39;t go by too often.<br&gt;<br&gt;Then again there&amp;#39;s lots more to ogle after - I hear the milk puddings are rather yum too."
8,dulcet-and-studio-singapore,7sNLNv5gpwr9F0eUWBbImQ,"{'link': '/user_details?userid=7sNLNv5gpwr9F0eUWBbImQ', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/y9oN4q1t_6ph6gNVkzBD5g/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/y9oN4q1t_6ph6gNVkzBD5g/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/y9oN4q1t_6ph6gNVkzBD5g/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/y9oN4q1t_6ph6gNVkzBD5g/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/y9oN4q1t_6ph6gNVkzBD5g/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/y9oN4q1t_6ph6gNVkzBD5g/180s.jpg 3.00x', 'markupDisplayName': 'Daniel A.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Daniel A.', 'userUrl': '/user_details?userid=7sNLNv5gpwr9F0eUWBbImQ', 'partnerAlias': None, 'friendCount': 73, 'photoCount': None, 'reviewCount': 11, 'eliteYear': None}",3,9/19/2012,[],Daniel A.,en,"Japanese Lifestyle Café, a Little Piece of Heaven <br&gt;<br&gt;While Liang Court has long lost its former edge of glory over the years, it still remains as the representative Japanese mall with tenants Meidi-ya, Kinokuniya, Marutama, Saizeriya Ristorante and Tampopo holding the business together (anybody remembers Daimaru?). There is another reason to pay them a visit - Dulcet &amp;amp; Studio.<br&gt;<br&gt;Dulcet &amp;amp; Studio is a whole new lifestyle café, with a contemporary yet cosy vibes - think Muji in a restaurant form. The name &amp;#39;Dulcet&amp;#39; means sweet to the taste, while &amp;#39;Studio&amp;#39; is the other part of the café where customers can sign up for cooking classes. <br&gt;<br&gt;Expect a mixture of Western meets Japanese cuisine including specialty pasta, lamb rice, beef spare rib stew, fish &amp;amp; chip. Lunch and dinner sets are served at a very reasonable price of below $15 and $20 respectively.<br&gt;<br&gt;I much preferred the Black Pig Bolognese Fettuccine Pasta ($12.80) which reminds me of tomato based bak chor mee pok. The meat sauce is salty-sweet, and ladies would appreciate this as it does not leave you overwhelmed or over-full for lunch."
9,dulcet-and-studio-singapore,ypjva-vsRUQjHtVBbPjBEA,"{'link': '/user_details?userid=ypjva-vsRUQjHtVBbPjBEA', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/ajHgNhhCh_zB75NYLnW7Qw/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/ajHgNhhCh_zB75NYLnW7Qw/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/ajHgNhhCh_zB75NYLnW7Qw/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/ajHgNhhCh_zB75NYLnW7Qw/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/ajHgNhhCh_zB75NYLnW7Qw/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/ajHgNhhCh_zB75NYLnW7Qw/180s.jpg 3.00x', 'markupDisplayName': 'Meredith T.', 'displayLocation': 'Los Angeles, CA', 'altText': 'Meredith T.', 'userUrl': '/user_details?userid=ypjva-vsRUQjHtVBbPjBEA', 'partnerAlias': None, 'friendCount': 28, 'photoCount': 5, 'reviewCount': 63, 'eliteYear': None}",4,5/3/2013,[],Meredith T.,en,Very friendly service. Delicious desserts and tea. Great for dine in or take away.
0,dr-cafe-coffee-singapore,uvDgC3dqLYUJvoefGBJM8A,"{'link': '/user_details?userid=uvDgC3dqLYUJvoefGBJM8A', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/CWWOyZ-OfoqdT6Yb_vHIow/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/CWWOyZ-OfoqdT6Yb_vHIow/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/CWWOyZ-OfoqdT6Yb_vHIow/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/CWWOyZ-OfoqdT6Yb_vHIow/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/CWWOyZ-OfoqdT6Yb_vHIow/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/CWWOyZ-OfoqdT6Yb_vHIow/180s.jpg 3.00x', 'markupDisplayName': 'Samuel L.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Samuel L.', 'userUrl': '/user_details?userid=uvDgC3dqLYUJvoefGBJM8A', 'partnerAlias': None, 'friendCount': 1, 'photoCount': 330, 'reviewCount': 318, 'eliteYear': None}",3,8/31/2012,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/cKIXRWpbU0A9dMmzykdWOw/300s.jpg', 'link': '/biz_photos/dr-cafe-coffee-singapore?reviewid=LT5xaklBslbcgg2IfTD9xg&amp;select=cKIXRWpbU0A9dMmzykdWOw', 'altText': 'Photo of Dr Cafe Coffee - Singapore, Singapore', 'width': 300, 'height': 300, 'caption': ''}]",Samuel L.,en,"Located at the entrance of I12 Katong, it is hard to miss Dr. CAFE. It has an interior that looks exactly like Starbucks, with wooden furniture and a glass display counter, one would think it is a café that is trying to mimic Starbucks. <br&gt;<br&gt;They serve coffee in the 3 usual sizes - tall, grande and venti. I got myself a Grande Latte, and the coffee was surprisingly good. The latte was creamy and had a slight aroma of the coffee beans. I doubt it would be aromatic enough for those who prefer their coffee strong though. Their coffee is also priced slightly cheaper than that at Starbucks. <br&gt;<br&gt;Out of all the cakes and pastries displayed, I got the Chocolate Doughnut to satiate my sweet tooth. The chocolate was really rich, and tasted so good when paired with the coffee. Overall, it is a cozy café to spend a lazy Sunday in."
